nomask,padbos,padnil
1.5072433948516846,1.5154976844787598,1.4942082166671753
1.4893702268600464,1.4948112964630127,1.491302251815796
1.5067280530929565,1.504908800125122,1.501067042350769
1.4847954511642456,1.5057506561279297,1.4909120798110962
1.492177963256836,1.4876859188079834,1.4778108596801758
1.490235686302185,1.4844787120819092,1.4843063354492188
1.5002696514129639,1.4962234497070312,1.495673656463623
1.4961423873901367,1.492095947265625,1.482612133026123
1.4994761943817139,1.5001951456069946,1.4914007186889648
1.4922881126403809,1.50398850440979,1.4871671199798584
1.4911043643951416,1.4966927766799927,1.4819421768188477
1.4908838272094727,1.4750025272369385,1.4746023416519165
1.4874935150146484,1.4881854057312012,1.4841480255126953
1.4945775270462036,1.4832572937011719,1.4788702726364136
1.4776804447174072,1.4740657806396484,1.473233699798584
1.4870514869689941,1.4799985885620117,1.478100061416626
1.486645221710205,1.491652011871338,1.480825662612915
1.4732170104980469,1.478238582611084,1.4825866222381592
1.4867175817489624,1.4754698276519775,1.4845032691955566
1.4856483936309814,1.4686909914016724,1.4904906749725342
1.4806278944015503,1.4789793491363525,1.4740045070648193
1.484093189239502,1.4718017578125,1.479311466217041
1.4847819805145264,1.4780961275100708,1.471017599105835
1.4782994985580444,1.4760234355926514,1.4729193449020386
1.4787158966064453,1.4757080078125,1.4785759449005127
1.4798712730407715,1.468218445777893,1.4682793617248535
1.4770612716674805,1.468023657798767,1.4743082523345947
1.4700253009796143,1.484499454498291,1.4739532470703125
1.478978157043457,1.4646830558776855,1.4790061712265015
1.4738354682922363,1.4661861658096313,1.4724615812301636
1.464892029762268,1.4657933712005615,1.4704532623291016
1.4645969867706299,1.4621269702911377,1.4658141136169434
1.4665875434875488,1.476314663887024,1.4599215984344482
1.461281180381775,1.465977668762207,1.4619154930114746
1.4742467403411865,1.4718701839447021,1.465765118598938
1.4764988422393799,1.4626291990280151,1.4629794359207153
1.4607481956481934,1.4747273921966553,1.4652341604232788
1.4732824563980103,1.4797579050064087,1.458003044128418
1.4734840393066406,1.4637255668640137,1.4574990272521973
1.4592654705047607,1.4637415409088135,1.460248351097107
1.4632495641708374,1.4753670692443848,1.4608006477355957
1.4642901420593262,1.469686508178711,1.4560518264770508
1.4664713144302368,1.458461046218872,1.450157880783081
1.4709813594818115,1.4580821990966797,1.4628310203552246
1.4620866775512695,1.4560835361480713,1.46090829372406
1.4698846340179443,1.4683769941329956,1.4561011791229248
1.4631062746047974,1.4597363471984863,1.4544576406478882
1.4642293453216553,1.456556797027588,1.4594027996063232
1.465128779411316,1.4606609344482422,1.453981876373291
1.4597477912902832,1.454683542251587,1.4577540159225464
1.457901954650879,1.4516239166259766,1.4463756084442139
1.4601662158966064,1.4534363746643066,1.4534225463867188
1.4604790210723877,1.4485105276107788,1.44822359085083
1.4586288928985596,1.4488177299499512,1.4568116664886475
1.4457459449768066,1.4494147300720215,1.4597315788269043
1.4505620002746582,1.4402079582214355,1.4504436254501343
1.4520092010498047,1.4513111114501953,1.4538662433624268
1.451676368713379,1.448439598083496,1.451528549194336
1.4645839929580688,1.457515001296997,1.4557700157165527
1.4523974657058716,1.449244499206543,1.4488027095794678
1.4516446590423584,1.4521692991256714,1.43674898147583
1.448952317237854,1.4460523128509521,1.4370061159133911
1.4478901624679565,1.4445298910140991,1.4429309368133545
1.4474759101867676,1.437780737876892,1.4413061141967773
1.4471713304519653,1.4388642311096191,1.4391639232635498
1.4497249126434326,1.4429458379745483,1.443468451499939
1.449856162071228,1.448213815689087,1.4391074180603027
1.4545657634735107,1.439401388168335,1.4469633102416992
1.4530160427093506,1.4449846744537354,1.4405244588851929
1.450390100479126,1.4424498081207275,1.4341261386871338
1.447510004043579,1.4399292469024658,1.4490336179733276
1.4449996948242188,1.4356451034545898,1.43971848487854
1.442572832107544,1.4416197538375854,1.4463297128677368
1.4479522705078125,1.4370278120040894,1.4388880729675293
1.4365097284317017,1.4323327541351318,1.4362893104553223
1.4421899318695068,1.447840929031372,1.4408228397369385
1.4372243881225586,1.4407799243927002,1.4394046068191528
1.4451839923858643,1.4387292861938477,1.4369046688079834
1.4384667873382568,1.4339748620986938,1.4319790601730347
1.4373154640197754,1.4332760572433472,1.4301748275756836
1.4440704584121704,1.4341776371002197,1.4276978969573975
1.4356892108917236,1.4348480701446533,1.431883692741394
1.4370570182800293,1.4310870170593262,1.4268815517425537
1.4369853734970093,1.4461089372634888,1.4431912899017334
1.4303641319274902,1.4226436614990234,1.4279208183288574
1.4298454523086548,1.439497709274292,1.4238529205322266
1.4299548864364624,1.4270297288894653,1.4313673973083496
1.4421589374542236,1.4375838041305542,1.4296507835388184
1.4271514415740967,1.4262739419937134,1.4335246086120605
1.4307485818862915,1.432948112487793,1.4300918579101562
1.4335849285125732,1.428454041481018,1.4186675548553467
1.4302632808685303,1.432837724685669,1.43354332447052
1.4281210899353027,1.4250500202178955,1.4262537956237793
1.4266107082366943,1.4256999492645264,1.4230797290802002
1.439281940460205,1.4362035989761353,1.4164403676986694
1.4409141540527344,1.4243996143341064,1.4300168752670288
1.4333322048187256,1.4197956323623657,1.4198143482208252
1.4323456287384033,1.4273109436035156,1.4101667404174805
1.4286537170410156,1.4317492246627808,1.428976058959961
1.4206948280334473,1.4220027923583984,1.4253075122833252
1.4301519393920898,1.4345667362213135,1.4185611009597778
1.4211995601654053,1.4218672513961792,1.4217290878295898
1.414133071899414,1.4192665815353394,1.409023642539978
1.4149324893951416,1.4169609546661377,1.4265742301940918
1.4281277656555176,1.4208121299743652,1.4211405515670776
1.4319794178009033,1.4225574731826782,1.40292489528656
1.4273158311843872,1.4213052988052368,1.4232540130615234
1.4142462015151978,1.413311243057251,1.4225043058395386
1.4269587993621826,1.4143083095550537,1.4153138399124146
1.4258027076721191,1.4139349460601807,1.4204680919647217
1.4275310039520264,1.4166364669799805,1.4155793190002441
1.433690071105957,1.4285728931427002,1.4198157787322998
1.4141662120819092,1.418265461921692,1.4231200218200684
1.4289907217025757,1.416221261024475,1.405411720275879
1.4294407367706299,1.4348950386047363,1.40779709815979
1.4315683841705322,1.4163564443588257,1.4277070760726929
1.4294477701187134,1.4197508096694946,1.4087445735931396
1.4317259788513184,1.4088799953460693,1.4123049974441528
1.4240788221359253,1.4110995531082153,1.4073383808135986
1.4260077476501465,1.4121723175048828,1.415281057357788
1.4191498756408691,1.4188910722732544,1.416399359703064
1.425062894821167,1.417211651802063,1.4175035953521729
1.4213180541992188,1.4200382232666016,1.4053609371185303
1.427878499031067,1.4139575958251953,1.4121445417404175
1.428841471672058,1.4032390117645264,1.4145634174346924
1.4158642292022705,1.4096201658248901,1.4168612957000732
1.417198896408081,1.4157702922821045,1.4103367328643799
1.4160819053649902,1.4183094501495361,1.414916753768921
1.415893316268921,1.4087578058242798,1.4107675552368164
1.4077152013778687,1.4028992652893066,1.4120817184448242
1.4041225910186768,1.4089500904083252,1.4130430221557617
1.4128285646438599,1.4171738624572754,1.4133354425430298
1.4194889068603516,1.4125397205352783,1.4054362773895264
1.4224092960357666,1.4073282480239868,1.4173647165298462
1.4111441373825073,1.4066555500030518,1.4116008281707764
1.4136977195739746,1.4105525016784668,1.398463487625122
1.4129197597503662,1.4109323024749756,1.4022831916809082
1.4083681106567383,1.406217098236084,1.4064891338348389
1.4102895259857178,1.4166269302368164,1.4086270332336426
1.411637544631958,1.4092106819152832,1.4183528423309326
1.4113149642944336,1.4026901721954346,1.4090081453323364
1.4231631755828857,1.4024608135223389,1.403451919555664
1.4152039289474487,1.404968023300171,1.4014508724212646
1.415910243988037,1.408109426498413,1.4047150611877441
1.4079983234405518,1.405083179473877,1.4071564674377441
1.4113459587097168,1.4026472568511963,1.3993961811065674
1.4063496589660645,1.4095590114593506,1.405408501625061
1.4093103408813477,1.4043959379196167,1.389420509338379
1.4048547744750977,1.4065172672271729,1.4026219844818115
1.4094141721725464,1.4049263000488281,1.4181500673294067
1.403105616569519,1.4033396244049072,1.3990840911865234
1.4032288789749146,1.4066818952560425,1.4008915424346924
1.412654161453247,1.415750503540039,1.4040307998657227
1.4040342569351196,1.4118854999542236,1.400384545326233
1.4023573398590088,1.396244764328003,1.3970060348510742
1.4099161624908447,1.4016122817993164,1.397447109222412
1.4039770364761353,1.4126856327056885,1.3970580101013184
1.402212381362915,1.3947627544403076,1.3936915397644043
1.4116511344909668,1.3913654088974,1.3988631963729858
1.4091531038284302,1.3928271532058716,1.3984216451644897
1.4128223657608032,1.4103723764419556,1.4036004543304443
1.4054949283599854,1.3969576358795166,1.3917524814605713
1.397112250328064,1.3992191553115845,1.397343397140503
1.4228770732879639,1.3971258401870728,1.3994852304458618
1.4084964990615845,1.3928545713424683,1.3847224712371826
1.3968602418899536,1.4030704498291016,1.394038200378418
1.414686918258667,1.401188850402832,1.397814393043518
1.4135478734970093,1.3953744173049927,1.3935446739196777
1.4078481197357178,1.394008994102478,1.397662878036499
1.399815559387207,1.4006714820861816,1.406815528869629
1.4012423753738403,1.4088332653045654,1.390960454940796
1.3959603309631348,1.3950327634811401,1.3907477855682373
1.40142023563385,1.4037296772003174,1.404191493988037
1.3996553421020508,1.4055306911468506,1.399298906326294
1.4006277322769165,1.4064866304397583,1.3942621946334839
1.408905029296875,1.3914821147918701,1.3906744718551636
1.406347632408142,1.3881726264953613,1.400458574295044
1.398439645767212,1.392687439918518,1.3852639198303223
1.4018967151641846,1.3857240676879883,1.3831489086151123
1.3939759731292725,1.3994336128234863,1.3885847330093384
1.392948865890503,1.3957345485687256,1.386767029762268
1.4066110849380493,1.3919341564178467,1.3856000900268555
1.3999011516571045,1.3822457790374756,1.3825939893722534
1.3979532718658447,1.3877812623977661,1.3867908716201782
1.3996919393539429,1.3935734033584595,1.38857102394104
1.3919107913970947,1.3913860321044922,1.3849129676818848
1.3876081705093384,1.3834779262542725,1.390625
1.4000835418701172,1.3957949876785278,1.3948185443878174
1.4015576839447021,1.3967636823654175,1.3956103324890137
1.3946893215179443,1.3858579397201538,1.387683391571045
1.397939682006836,1.3891555070877075,1.3854658603668213
1.4051589965820312,1.4018080234527588,1.3832181692123413
1.3884682655334473,1.391779899597168,1.3865902423858643
1.3954432010650635,1.3925607204437256,1.3776466846466064
1.396345615386963,1.3918664455413818,1.3859758377075195
1.4032988548278809,1.398073673248291,1.3901052474975586
1.3864593505859375,1.3896667957305908,1.376110553741455
1.3965768814086914,1.3899582624435425,1.3759527206420898
1.4002742767333984,1.3903003931045532,1.3735735416412354
1.3889944553375244,1.3925342559814453,1.3745708465576172
1.3979066610336304,1.3821372985839844,1.3839125633239746
1.392059326171875,1.388500690460205,1.3878042697906494
1.3857548236846924,1.3804831504821777,1.369530439376831
1.3882122039794922,1.3861784934997559,1.3776934146881104
1.392210841178894,1.3846626281738281,1.3848834037780762
1.4009188413619995,1.3812165260314941,1.3789517879486084
1.3872830867767334,1.3863368034362793,1.3820207118988037
1.3815484046936035,1.3756967782974243,1.3727858066558838
1.3888616561889648,1.3849629163742065,1.3769934177398682
1.3930816650390625,1.3853533267974854,1.3811352252960205
1.3840807676315308,1.3868112564086914,1.3833950757980347
1.3907804489135742,1.3890565633773804,1.3897093534469604
1.3813362121582031,1.3883627653121948,1.3720080852508545
1.3949124813079834,1.3791980743408203,1.3760101795196533
1.3943957090377808,1.3814550638198853,1.3698177337646484
1.3879787921905518,1.389760971069336,1.3831555843353271
1.392933964729309,1.3939409255981445,1.3750540018081665
1.3912684917449951,1.3908216953277588,1.3737214803695679
1.3860983848571777,1.380363941192627,1.3701832294464111
1.3930981159210205,1.379551649093628,1.3828898668289185
1.386664867401123,1.378557562828064,1.3773082494735718
1.3901208639144897,1.3707494735717773,1.373389482498169
1.3889198303222656,1.3786945343017578,1.36611008644104
1.3817050457000732,1.3701069355010986,1.3785380125045776
1.3875595331192017,1.375664234161377,1.3728768825531006
1.3822028636932373,1.3755197525024414,1.372147798538208
1.3906924724578857,1.3798269033432007,1.3769019842147827
1.3913981914520264,1.390712022781372,1.3782474994659424
1.389400601387024,1.3812458515167236,1.3755820989608765
1.385111689567566,1.37406587600708,1.3687680959701538
1.3850903511047363,1.3843610286712646,1.3801283836364746
1.3857157230377197,1.3785330057144165,1.3825721740722656
1.3854711055755615,1.3819589614868164,1.3715234994888306
1.382511854171753,1.3709022998809814,1.3757576942443848
1.3845546245574951,1.3839777708053589,1.376861333847046
1.3813127279281616,1.3804347515106201,1.3772776126861572
1.3874131441116333,1.3858269453048706,1.3701720237731934
1.3781015872955322,1.3768327236175537,1.3792353868484497
1.3902628421783447,1.3691437244415283,1.3807990550994873
1.3874516487121582,1.3871281147003174,1.3669430017471313
1.3870749473571777,1.37897789478302,1.3707377910614014
1.3791577816009521,1.3818211555480957,1.368973731994629
1.381108283996582,1.382797360420227,1.3734896183013916
1.3746485710144043,1.3722118139266968,1.3751325607299805
1.3721730709075928,1.3733081817626953,1.3671953678131104
1.3790303468704224,1.379906177520752,1.3721635341644287
1.3782060146331787,1.3786649703979492,1.3722333908081055
1.3789358139038086,1.3635680675506592,1.3764386177062988
1.383894681930542,1.3693758249282837,1.3711204528808594
1.3770805597305298,1.3676393032073975,1.368238925933838
1.3800865411758423,1.3743891716003418,1.3717998266220093
1.3768386840820312,1.3692140579223633,1.3597962856292725
1.379008412361145,1.3754879236221313,1.3743222951889038
1.3765337467193604,1.3789255619049072,1.3693392276763916
1.3725464344024658,1.3688132762908936,1.3717701435089111
1.3726078271865845,1.3666400909423828,1.3691608905792236
1.3789629936218262,1.373589038848877,1.3681237697601318
1.3828775882720947,1.3728535175323486,1.3739210367202759
1.373619556427002,1.3679938316345215,1.3599908351898193
1.3773019313812256,1.3726335763931274,1.3699041604995728
1.383317232131958,1.3759243488311768,1.361741542816162
1.3810651302337646,1.3693146705627441,1.3790569305419922
1.3683929443359375,1.3713290691375732,1.375281810760498
1.3780940771102905,1.374776005744934,1.3653185367584229
1.3756074905395508,1.36799156665802,1.3616673946380615
1.3752140998840332,1.367790937423706,1.3655930757522583
1.3822613954544067,1.3634600639343262,1.3649166822433472
1.3796852827072144,1.371373176574707,1.3694965839385986
1.3754029273986816,1.3622851371765137,1.361742377281189
1.37015962600708,1.366726040840149,1.364540457725525
1.3759424686431885,1.3712937831878662,1.3657335042953491
1.3790349960327148,1.362135887145996,1.3638910055160522
1.3817678689956665,1.3720688819885254,1.3634817600250244
1.3768898248672485,1.3679206371307373,1.3715324401855469
1.3646266460418701,1.3612139225006104,1.3641830682754517
1.3685567378997803,1.3809237480163574,1.357738971710205
1.3616697788238525,1.3615312576293945,1.3652012348175049
1.3693573474884033,1.3668270111083984,1.3637559413909912
1.3737717866897583,1.373530387878418,1.3644585609436035
1.3700212240219116,1.3724408149719238,1.3619709014892578
1.3775219917297363,1.3701748847961426,1.3711599111557007
1.3762781620025635,1.371875524520874,1.3596540689468384
1.371889352798462,1.3780081272125244,1.3676941394805908
1.372666597366333,1.3764047622680664,1.3598240613937378
1.365945816040039,1.3679709434509277,1.3660928010940552
1.3618892431259155,1.3666279315948486,1.3622082471847534
1.371062994003296,1.376190423965454,1.3577148914337158
1.3627517223358154,1.3716082572937012,1.3651394844055176
1.3694621324539185,1.36448335647583,1.361757755279541
1.369187831878662,1.3713908195495605,1.3629649877548218
1.3647338151931763,1.362575650215149,1.3629767894744873
1.3652188777923584,1.369184970855713,1.3686497211456299
1.361863136291504,1.3629423379898071,1.3584825992584229
1.372841238975525,1.365767478942871,1.3620879650115967
1.3701748847961426,1.3657265901565552,1.354971170425415
1.3623836040496826,1.3626856803894043,1.3635163307189941
1.3614610433578491,1.3611565828323364,1.3621113300323486
1.3659199476242065,1.37162446975708,1.3638453483581543
1.3652541637420654,1.3707152605056763,1.3620474338531494
1.3650100231170654,1.364011526107788,1.358405351638794
1.3727185726165771,1.367287278175354,1.3668729066848755
1.3719732761383057,1.363471269607544,1.3576126098632812
1.3688968420028687,1.3572590351104736,1.3626971244812012
1.3671075105667114,1.358328938484192,1.3518970012664795
1.3573048114776611,1.3771390914916992,1.358680248260498
1.362884283065796,1.3716621398925781,1.3585623502731323
1.3643311262130737,1.3638609647750854,1.3569648265838623
1.3525886535644531,1.3604565858840942,1.3591573238372803
1.3632524013519287,1.3634928464889526,1.3517992496490479
1.3585841655731201,1.3684009313583374,1.3639979362487793
1.3556445837020874,1.3496841192245483,1.3588204383850098
1.366454005241394,1.3612027168273926,1.3631165027618408
1.3534191846847534,1.3597135543823242,1.363262414932251
1.3557298183441162,1.356022834777832,1.355846643447876
1.355698823928833,1.3631205558776855,1.3588306903839111
1.361673355102539,1.3661777973175049,1.3641693592071533
1.3479888439178467,1.366072416305542,1.3494571447372437
1.3602359294891357,1.3626492023468018,1.3682349920272827
1.3684934377670288,1.364177942276001,1.3586074113845825
1.3615686893463135,1.3682246208190918,1.3607861995697021
1.3677725791931152,1.3643869161605835,1.3625067472457886
1.3689435720443726,1.3657097816467285,1.3494460582733154
1.3642321825027466,1.359182357788086,1.3552415370941162
1.3642022609710693,1.3665049076080322,1.360522747039795
1.363791823387146,1.3623636960983276,1.3540821075439453
1.3595542907714844,1.3667925596237183,1.357978343963623
1.3645614385604858,1.3648436069488525,1.3655725717544556
1.3659650087356567,1.3606579303741455,1.3517625331878662
1.370919108390808,1.3627949953079224,1.3584070205688477
1.3688551187515259,1.3597235679626465,1.348992943763733
1.3568609952926636,1.357465386390686,1.3583297729492188
1.3698086738586426,1.3665143251419067,1.3478634357452393
1.3682920932769775,1.3618271350860596,1.3535338640213013
1.362212896347046,1.3638087511062622,1.3577966690063477
1.359643578529358,1.3654720783233643,1.3502140045166016
1.3668866157531738,1.3565011024475098,1.3504021167755127
1.357058048248291,1.3551280498504639,1.3602657318115234
1.3550420999526978,1.3609097003936768,1.3544495105743408
1.3494094610214233,1.3621652126312256,1.3493571281433105
1.3654839992523193,1.3545899391174316,1.3478676080703735
1.3566784858703613,1.3642045259475708,1.3525832891464233
1.3564680814743042,1.3578839302062988,1.3602372407913208
1.3559831380844116,1.369234323501587,1.3513550758361816
1.3586206436157227,1.3535401821136475,1.3493340015411377
1.3530189990997314,1.357262372970581,1.3451635837554932
1.3553340435028076,1.3560206890106201,1.351970911026001
1.3590245246887207,1.3615275621414185,1.353314757347107
1.3592594861984253,1.3512396812438965,1.3569161891937256
1.351967692375183,1.3648251295089722,1.3657350540161133
1.3545920848846436,1.3503786325454712,1.352698802947998
1.3583221435546875,1.3595919609069824,1.3499860763549805
1.3558425903320312,1.3581221103668213,1.3526873588562012
1.3587344884872437,1.3599989414215088,1.357434630393982
1.3519742488861084,1.3678197860717773,1.3474873304367065
1.357311725616455,1.3513448238372803,1.3464467525482178
1.3586317300796509,1.3602676391601562,1.3485130071640015
1.3514825105667114,1.3625969886779785,1.3596701622009277
1.3513586521148682,1.3550610542297363,1.3527796268463135
1.352013349533081,1.350610613822937,1.3523857593536377
1.3510997295379639,1.3484737873077393,1.356203317642212
1.3518519401550293,1.3441137075424194,1.3532872200012207
1.363753318786621,1.347203016281128,1.3457717895507812
1.3567099571228027,1.349865436553955,1.3491525650024414
1.3550814390182495,1.3482146263122559,1.3448119163513184
1.3576180934906006,1.3492196798324585,1.3583154678344727
1.359908938407898,1.3538756370544434,1.3503378629684448
1.3516119718551636,1.3592056035995483,1.3531415462493896
1.3611420392990112,1.3585126399993896,1.3478542566299438
1.3657079935073853,1.3508191108703613,1.348872423171997
1.361548662185669,1.354574203491211,1.3515900373458862
1.3517725467681885,1.3535689115524292,1.3572887182235718
1.3548001050949097,1.3494011163711548,1.3494961261749268
1.3532841205596924,1.3465580940246582,1.34206223487854
1.3562343120574951,1.3451937437057495,1.3522250652313232
1.3559458255767822,1.3540390729904175,1.3480219841003418
1.356959342956543,1.3520801067352295,1.3523119688034058
1.3524832725524902,1.3565516471862793,1.3519693613052368
1.358681321144104,1.3593759536743164,1.3526548147201538
1.3580448627471924,1.3537760972976685,1.348057746887207
1.3581438064575195,1.3452510833740234,1.3619122505187988
1.3506158590316772,1.3499369621276855,1.3441520929336548
1.3505513668060303,1.354017972946167,1.346242070198059
